"","pid","id.x","block_order","reversal_timings","id.y","run","block","block_type","trial_num","cue_time","action","action_time","reward","reward_time","rt","craving_rating","mood_rating","pid_db","trial","reversal","choice","opt_act","opt"
"5154","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15530,"3","block_one","numberbar_neg",10,1678046892.905,1,1678046893.322,0,1678046896.356,0.41700005531311,-1,-1,5,10,0,0,0,1
"5155","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15531,"3","block_one","numberbar_neg",11,1678046897.357,0,1678046897.757,0,1678046900.774,0.399999856948853,-1,-1,5,11,0,1,0,0
"5156","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15532,"3","block_one","numberbar_neg",12,1678046901.793,1,1678046901.813,1,1678046904.843,0.0199999809265137,-1,-1,5,12,1,0,0,1
"5157","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15533,"3","block_one","numberbar_neg",13,1678046905.843,1,1678046906.26,0,1678046909.277,0.41700005531311,-1,-1,5,13,0,0,1,0
"5158","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15534,"3","block_one","numberbar_neg",14,1678046910.295,0,1678046910.712,0,1678046913.746,0.416999816894531,-1,-1,5,14,0,1,1,1
"5159","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15535,"3","block_one","numberbar_neg",15,1678046914.746,1,1678046915.113,0,1678046918.148,0.366999864578247,-1,-1,5,15,0,0,1,0
"5160","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15536,"3","block_one","numberbar_neg",16,1678046919.165,0,1678046920.332,1,1678046923.35,1.16700005531311,-1,-1,5,16,0,1,1,1
"5161","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15537,"3","block_one","numberbar_neg",17,1678046924.368,0,1678046924.617,1,1678046927.635,0.249000072479248,-1,-1,5,17,0,1,1,1
"5162","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15538,"3","block_one","numberbar_neg",18,1678046928.652,0,1678046929.019,1,1678046932.036,0.367000102996826,-1,-1,5,18,0,1,1,1
"5163","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15539,"3","block_one","numberbar_neg",19,1678046933.037,0,1678046933.62,1,1678046936.638,0.58299994468689,-1,-1,5,19,0,1,1,1
"5164","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15540,"3","block_one","numberbar_neg",20,1678046937.655,0,1678046937.972,1,1678046940.99,0.316999912261963,-1,-1,5,20,0,1,1,1
"5165","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15541,"3","block_one","numberbar_neg",21,1678046941.99,0,1678046942.14,1,1678046945.158,0.150000095367432,-1,-1,5,21,0,1,1,1
"5166","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15542,"3","block_one","numberbar_neg",22,1678046946.158,0,1678046946.658,1,1678046949.693,0.5,-1,-1,5,22,0,1,1,1
"5167","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15543,"3","block_one","numberbar_neg",23,1678046950.693,0,1678046951.177,1,1678046954.195,0.483999967575073,-1,-1,5,23,0,1,1,1
"5168","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15544,"3","block_one","numberbar_neg",24,1678046955.211,0,1678046955.563,1,1678046958.58,0.351999998092651,-1,-1,5,24,1,1,1,1
"5169","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15545,"3","block_one","numberbar_neg",25,1678046959.58,0,1678046959.914,1,1678046962.931,0.334000110626221,-1,-1,5,25,0,1,0,0
"5170","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15546,"3","block_one","numberbar_neg",26,1678046963.948,0,1678046964.665,0,1678046967.683,0.717000007629395,-1,-1,5,26,0,1,0,0
"5171","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15547,"3","block_one","numberbar_neg",27,1678046968.683,0,1678046999.878,0,1678047002.913,31.1949999332428,-1,-1,5,27,0,1,0,0
"5172","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15548,"3","block_one","numberbar_neg",28,1678047003.913,1,1678047004.396,1,1678047007.415,0.482999801635742,-1,-1,5,28,0,0,0,1
"5173","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15549,"3","block_one","numberbar_neg",29,1678047008.431,1,1678047008.998,1,1678047012.016,0.566999912261963,-1,-1,5,29,0,0,0,1
"5174","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15550,"3","block_one","numberbar_neg",30,1678047013.033,1,1678047013.634,1,1678047016.651,0.601000070571899,-1,-1,5,30,0,0,0,1
"5175","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15551,"3","block_one","numberbar_neg",31,1678047017.651,1,1678047017.968,1,1678047020.986,0.316999912261963,-1,-1,5,31,0,0,0,1
"5176","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15552,"3","block_one","numberbar_neg",32,1678047021.986,1,1678047022.336,1,1678047025.354,0.349999904632568,-1,-1,5,32,0,0,0,1
"5177","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15553,"3","block_one","numberbar_neg",33,1678047026.355,1,1678047026.922,0,1678047029.939,0.566999912261963,-1,-1,5,33,0,0,0,1
"5178","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15554,"3","block_one","numberbar_neg",34,1678047030.957,0,1678047031.34,0,1678047034.358,0.382999897003174,-1,-1,5,34,0,1,0,0
"5179","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15555,"3","block_one","numberbar_neg",35,1678047035.358,1,1678047035.425,1,1678047038.442,0.0669999122619629,-1,-1,5,35,0,0,0,1
"5180","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15591,"3","block_three","numberbar_pos",1,1678047204.888,1,1678047206.588,0,1678047209.607,1.70000004768372,-1,-1,5,1,0,0,0,1
"5181","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15592,"3","block_three","numberbar_pos",2,1678047210.606,0,1678047211.241,0,1678047214.258,0.634999990463257,-1,-1,5,2,0,1,0,0
"5182","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15593,"3","block_three","numberbar_pos",3,1678047215.275,1,1678047217.059,1,1678047220.077,1.78399991989136,-1,-1,5,3,0,0,0,1
"5183","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15594,"3","block_three","numberbar_pos",4,1678047221.077,1,1678047221.611,1,1678047224.629,0.534000158309937,-1,-1,5,4,0,0,0,1
"5184","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15595,"3","block_three","numberbar_pos",5,1678047225.629,1,1678047225.813,1,1678047228.848,0.184000015258789,-1,-1,5,5,0,0,0,1
"5185","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15596,"3","block_three","numberbar_pos",6,1678047229.847,1,1678047229.876,1,1678047232.898,0.0290000438690186,-1,-1,5,6,0,0,0,1
"5186","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15597,"3","block_three","numberbar_pos",7,1678047233.899,1,1678047233.922,1,1678047236.95,0.0230000019073486,-1,-1,5,7,0,0,0,1
"5187","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15598,"3","block_three","numberbar_pos",8,1678047237.95,1,1678047238.517,1,1678047241.551,0.566999912261963,-1,-1,5,8,0,0,0,1
"5188","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15599,"3","block_three","numberbar_pos",9,1678047242.568,1,1678047242.685,0,1678047245.703,0.116999864578247,-1,-1,5,9,0,0,0,1
"5189","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15600,"3","block_three","numberbar_pos",10,1678047246.703,0,1678047246.97,0,1678047249.988,0.266999959945679,-1,-1,5,10,0,1,0,0
"5190","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15601,"3","block_three","numberbar_pos",11,1678047251.006,1,1678047251.438,1,1678047254.457,0.431999921798706,-1,-1,5,11,0,0,0,1
"5191","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15602,"3","block_three","numberbar_pos",12,1678047255.473,1,1678047256.157,1,1678047259.175,0.684000015258789,-1,-1,5,12,1,0,0,1
"5192","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15603,"3","block_three","numberbar_pos",13,1678047260.175,1,1678047260.692,1,1678047263.727,0.516999959945679,-1,-1,5,13,0,0,1,0
"5193","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15604,"3","block_three","numberbar_pos",14,1678047264.728,1,1678047276.765,0,1678047279.784,12.0370001792908,-1,-1,5,14,0,0,1,0
"5194","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15605,"3","block_three","numberbar_pos",15,1678047280.787,0,1678047281.833,0,1678047284.851,1.0460000038147,-1,-1,5,15,0,1,1,1
"5195","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15606,"3","block_three","numberbar_pos",16,1678047285.851,1,1678047285.935,0,1678047288.936,0.0839998722076416,-1,-1,5,16,0,0,1,0
"5196","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15607,"3","block_three","numberbar_pos",17,1678047289.953,0,1678047290.454,1,1678047293.471,0.500999927520752,-1,-1,5,17,0,1,1,1
"5197","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15608,"3","block_three","numberbar_pos",18,1678047294.473,0,1678047294.872,1,1678047297.905,0.398999929428101,-1,-1,5,18,0,1,1,1
"5198","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15609,"3","block_three","numberbar_pos",19,1678047298.906,0,1678047299.106,0,1678047302.124,0.200000047683716,-1,-1,5,19,0,1,1,1
"5199","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15610,"3","block_three","numberbar_pos",20,1678047303.124,1,1678047303.224,0,1678047306.242,0.0999999046325684,-1,-1,5,20,0,0,1,0
"5200","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15611,"3","block_three","numberbar_pos",21,1678047307.259,0,1678047307.41,1,1678047310.444,0.151000022888184,-1,-1,5,21,0,1,1,1
"5201","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15612,"3","block_three","numberbar_pos",22,1678047311.444,0,1678047311.678,1,1678047314.695,0.233999967575073,-1,-1,5,22,0,1,1,1
"5202","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15613,"3","block_three","numberbar_pos",23,1678047315.696,0,1678047316.012,1,1678047319.031,0.315999984741211,-1,-1,5,23,0,1,1,1
"5203","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15614,"3","block_three","numberbar_pos",24,1678047320.047,0,1678047320.18,1,1678047323.198,0.133000135421753,-1,-1,5,24,1,1,1,1
"5204","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15615,"3","block_three","numberbar_pos",25,1678047324.199,0,1678047324.499,1,1678047327.533,0.300000190734863,-1,-1,5,25,0,1,0,0
"5205","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15616,"3","block_three","numberbar_pos",26,1678047328.55,0,1678047328.8,0,1678047331.819,0.25,-1,-1,5,26,0,1,0,0
"5206","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15617,"3","block_three","numberbar_pos",27,1678047332.835,1,1678047332.885,1,1678047335.92,0.0499999523162842,-1,-1,5,27,0,0,0,1
"5207","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15618,"3","block_three","numberbar_pos",28,1678047336.937,1,1678047336.987,1,1678047340.022,0.0499999523162842,-1,-1,5,28,0,0,0,1
"5208","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15619,"3","block_three","numberbar_pos",29,1678047341.038,1,1678047341.322,0,1678047344.356,0.283999919891357,-1,-1,5,29,0,0,0,1
"5209","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15620,"3","block_three","numberbar_pos",30,1678047345.356,0,1678047345.824,0,1678047348.841,0.467999935150146,-1,-1,5,30,0,1,0,0
"5210","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15621,"3","block_three","numberbar_pos",31,1678047349.841,1,1678047350.109,1,1678047353.143,0.267999887466431,-1,-1,5,31,0,0,0,1
"5211","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15622,"3","block_three","numberbar_pos",32,1678047354.143,1,1678047354.376,1,1678047357.395,0.233000040054321,-1,-1,5,32,0,0,0,1
"5212","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15623,"3","block_three","numberbar_pos",33,1678047358.395,1,1678047358.812,1,1678047361.83,0.41700005531311,-1,-1,5,33,0,0,0,1
"5213","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15624,"3","block_three","numberbar_pos",34,1678047362.846,1,1678047363.081,0,1678047366.098,0.235000133514404,-1,-1,5,34,0,0,0,1
"5214","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15625,"3","block_three","numberbar_pos",35,1678047367.098,0,1678047367.415,0,1678047370.433,0.316999912261963,-1,-1,5,35,0,1,0,0
"5215","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15556,"3","block_two","numberbar_mixed",1,1678047043.477,0,1678047045.061,0,1678047048.08,1.58400011062622,-1,-1,5,1,0,1,1,1
"5216","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15557,"3","block_two","numberbar_mixed",2,1678047049.08,1,1678047049.496,0,1678047052.514,0.416000127792358,-1,-1,5,2,0,0,1,0
"5217","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15558,"3","block_two","numberbar_mixed",3,1678047053.532,0,1678047053.915,1,1678047056.933,0.382999897003174,-1,-1,5,3,0,1,1,1
"5218","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15559,"3","block_two","numberbar_mixed",4,1678047057.934,0,1678047058.233,0,1678047061.268,0.299000024795532,-1,-1,5,4,0,1,1,1
"5219","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15560,"3","block_two","numberbar_mixed",5,1678047062.285,1,1678047062.619,1,1678047065.653,0.333999872207642,-1,-1,5,5,0,0,1,0
"5220","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15561,"3","block_two","numberbar_mixed",6,1678047066.67,1,1678047066.936,0,1678047069.971,0.266000032424927,-1,-1,5,6,0,0,1,0
"5221","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15562,"3","block_two","numberbar_mixed",7,1678047070.989,0,1678047071.055,1,1678047074.073,0.0659999847412109,-1,-1,5,7,0,1,1,1
"5222","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15563,"3","block_two","numberbar_mixed",8,1678047075.073,0,1678047075.375,1,1678047078.391,0.302000045776367,-1,-1,5,8,0,1,1,1
"5223","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15564,"3","block_two","numberbar_mixed",9,1678047079.391,0,1678047080.024,1,1678047083.042,0.632999897003174,-1,-1,5,9,0,1,1,1
"5224","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15565,"3","block_two","numberbar_mixed",10,1678047084.061,0,1678047084.476,1,1678047087.494,0.414999961853027,-1,-1,5,10,0,1,1,1
"5225","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15566,"3","block_two","numberbar_mixed",11,1678047088.494,0,1678047088.794,1,1678047091.813,0.299999952316284,-1,-1,5,11,0,1,1,1
"5226","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15567,"3","block_two","numberbar_mixed",12,1678047092.829,0,1678047093.313,1,1678047096.331,0.483999967575073,-1,-1,5,12,1,1,1,1
"5227","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15568,"3","block_two","numberbar_mixed",13,1678047097.331,0,1678047098.1,0,1678047101.116,0.768999814987183,-1,-1,5,13,0,1,0,0
"5228","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15569,"3","block_two","numberbar_mixed",14,1678047102.116,1,1678047102.583,0,1678047105.601,0.467000007629395,-1,-1,5,14,0,0,0,1
"5229","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15570,"3","block_two","numberbar_mixed",15,1678047106.618,0,1678047106.918,0,1678047109.953,0.299999952316284,-1,-1,5,15,0,1,0,0
"5230","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15571,"3","block_two","numberbar_mixed",16,1678047110.953,1,1678047111.203,0,1678047114.221,0.25,-1,-1,5,16,0,0,0,1
"5231","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15572,"3","block_two","numberbar_mixed",17,1678047115.221,0,1678047115.738,0,1678047118.755,0.516999959945679,-1,-1,5,17,0,1,0,0
"5232","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15573,"3","block_two","numberbar_mixed",18,1678047119.758,0,1678047120.306,0,1678047123.325,0.54800009727478,-1,-1,5,18,0,1,0,0
"5233","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15574,"3","block_two","numberbar_mixed",19,1678047124.341,1,1678047124.925,1,1678047127.942,0.583999872207642,-1,-1,5,19,0,0,0,1
"5234","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15575,"3","block_two","numberbar_mixed",20,1678047128.959,1,1678047129.544,1,1678047132.561,0.584999799728394,-1,-1,5,20,0,0,0,1
"5235","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15576,"3","block_two","numberbar_mixed",21,1678047133.561,1,1678047134.545,1,1678047137.563,0.983999967575073,-1,-1,5,21,0,0,0,1
"5236","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15577,"3","block_two","numberbar_mixed",22,1678047138.58,1,1678047138.68,1,1678047141.714,0.100000143051147,-1,-1,5,22,0,0,0,1
"5237","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15578,"3","block_two","numberbar_mixed",23,1678047142.715,1,1678047143.115,1,1678047146.149,0.400000095367432,-1,-1,5,23,0,0,0,1
"5238","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15579,"3","block_two","numberbar_mixed",24,1678047147.15,1,1678047147.466,1,1678047150.501,0.315999984741211,-1,-1,5,24,1,0,0,1
"5239","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15580,"3","block_two","numberbar_mixed",25,1678047151.501,1,1678047151.901,1,1678047154.919,0.400000095367432,-1,-1,5,25,0,0,1,0
"5240","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15581,"3","block_two","numberbar_mixed",26,1678047155.936,0,1678047156.42,1,1678047159.437,0.483999967575073,-1,-1,5,26,0,1,1,1
"5241","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15582,"3","block_two","numberbar_mixed",27,1678047160.438,0,1678047160.788,1,1678047163.806,0.350000143051147,-1,-1,5,27,0,1,1,1
"5242","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15583,"3","block_two","numberbar_mixed",28,1678047164.806,0,1678047164.856,0,1678047167.891,0.0499999523162842,-1,-1,5,28,0,1,1,1
"5243","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15584,"3","block_two","numberbar_mixed",29,1678047168.891,1,1678047169.224,0,1678047172.242,0.33299994468689,-1,-1,5,29,0,0,1,0
"5244","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15585,"3","block_two","numberbar_mixed",30,1678047173.259,0,1678047173.643,0,1678047176.66,0.383999824523926,-1,-1,5,30,0,1,1,1
"5245","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15586,"3","block_two","numberbar_mixed",31,1678047177.677,1,1678047178.111,0,1678047181.129,0.434000015258789,-1,-1,5,31,0,0,1,0
"5246","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15587,"3","block_two","numberbar_mixed",32,1678047182.129,0,1678047182.597,1,1678047185.631,0.467999935150146,-1,-1,5,32,0,1,1,1
"5247","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15588,"3","block_two","numberbar_mixed",33,1678047186.631,0,1678047187.064,1,1678047190.099,0.432999849319458,-1,-1,5,33,0,1,1,1
"5248","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15589,"3","block_two","numberbar_mixed",34,1678047191.099,0,1678047191.416,1,1678047194.435,0.316999912261963,-1,-1,5,34,0,1,1,1
"5249","5ce6fbd9a76bf00019cfd467",161,"['numberbar_neg', 'numberbar_mixed', 'numberbar_pos']","C",15590,"3","block_two","numberbar_mixed",35,1678047195.434,0,1678047195.867,1,1678047198.885,0.433000087738037,-1,-1,5,35,0,1,1,1
"5250","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13421,"3","block_one","numberbar_mixed",1,1677942851.441,1,1677942853.471,0,1677942856.784,2.02999997138977,-1,-1,5,1,0,0,1,0
"5251","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13422,"3","block_one","numberbar_mixed",2,1677942857.887,0,1677942859.628,1,1677942862.794,1.7409999370575,-1,-1,5,2,0,1,1,1
"5252","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13423,"3","block_one","numberbar_mixed",3,1677942863.908,0,1677942865.344,1,1677942868.536,1.43600010871887,-1,-1,5,3,0,1,1,1
"5253","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13424,"3","block_one","numberbar_mixed",4,1677942869.655,0,1677942870.756,1,1677942873.931,1.1010000705719,-1,-1,5,4,0,1,1,1
"5254","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13425,"3","block_one","numberbar_mixed",5,1677942875.063,0,1677942876.162,0,1677942879.421,1.09899997711182,-1,-1,5,5,0,1,1,1
"5255","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13426,"3","block_one","numberbar_mixed",6,1677942880.541,1,1677942881.647,0,1677942884.926,1.10600018501282,-1,-1,5,6,0,0,1,0
"5256","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13427,"3","block_one","numberbar_mixed",7,1677942886.043,0,1677942886.692,1,1677942889.852,0.648999929428101,-1,-1,5,7,0,1,1,1
"5257","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13428,"3","block_one","numberbar_mixed",8,1677942890.967,0,1677942892.052,1,1677942895.326,1.08500003814697,-1,-1,5,8,0,1,1,1
"5258","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13429,"3","block_one","numberbar_mixed",9,1677942896.432,0,1677942897.705,0,1677942901.024,1.27300000190735,-1,-1,5,9,0,1,1,1
"5259","5ce7b20479642d00197682ea",141,"['numberbar_mixed', 'numberbar_pos', 'numberbar_neg']","B",13430,"3","block_one","numberbar_mixed",10,1677942902.16,0,1677942903.271,1,1677942906.581,1.11099982261658,-1,-1,5,10,0,1,1,1
